"","group_name","seqnames","start","end","width","strand","fb_tx_id","fb_gene_id","fb_symbol","gene_type","start_r","end_r","region_ip","signal"
"4352","Bjoern_developmental_paused","chr3L",21821997,21823309,1313,"+","FBtr0078439","FBgn0022936","CycH","mRNA",21821847,21821996,1774.10250544548,1774.10250544548
"4353","Bjoern_developmental_paused","chr3L",7134516,7143074,8559,"+","FBtr0100141","FBgn0023001","melt","mRNA",7134366,7134515,2698.15680956841,2698.15680956841
"4354","Bjoern_developmental_paused","chr3L",13228692,13279642,50951,"+","FBtr0075832","FBgn0023095","caps","mRNA",13228542,13228691,4956.77448749542,4956.77448749542
"4355","Bjoern_developmental_paused","chrX",3689363,3700780,11418,"+","FBtr0070579","FBgn0023215","Mnt","mRNA",3689213,3689362,2402.95007801056,2402.95007801056
"4356","Bjoern_developmental_paused","chr2L",13502656,13549328,46673,"-","FBtr0080513","FBgn0023407","B4","mRNA",13549329,13549478,732.701476991177,732.701476991177
"4357","Bjoern_developmental_paused","chr2R",15657318,15675953,18636,"-","FBtr0302330","FBgn0023441","fus","mRNA",15675954,15676103,1502.61045837402,1502.61045837402
"4358","Bjoern_developmental_paused","chrX",494900,496369,1470,"+","FBtr0070080","FBgn0023534","CG17778","mRNA",494750,494899,1154.65903806686,1154.65903806686
"4359","Bjoern_developmental_paused","chr2R",8798489,8856091,57603,"+","FBtr0088635","FBgn0024189","sns","mRNA",8798339,8798488,2895.64273929596,2895.64273929596
"4360","Bjoern_developmental_paused","chrX",7307939,7311132,3194,"+","FBtr0071048","FBgn0024250","brk","mRNA",7307789,7307938,2992.95466041565,2992.95466041565
"4361","Bjoern_developmental_paused","chr3R",18733106,18740096,6991,"-","FBtr0331353","FBgn0024329","Mekk1","mRNA",18740097,18740246,3390.78866386414,3390.78866386414
"4362","Bjoern_developmental_paused","chr3L",1789631,1795328,5698,"-","FBtr0072790","FBgn0024510","dlt","mRNA",1795329,1795478,1275.27672469616,1275.27672469616
"4363","Bjoern_developmental_paused","chr3R",20692414,20714577,22164,"-","FBtr0083933","FBgn0024944","Oamb","mRNA",20714578,20714727,859.452287435532,859.452287435532
"4364","Bjoern_developmental_paused","chrX",10778954,10786907,7954,"-","FBtr0073426","FBgn0025111","Ant2","mRNA",10786908,10787057,844.323972940445,844.323972940445
"4365","Bjoern_developmental_paused","chrX",1735945,1754065,18121,"-","FBtr0302174","FBgn0025391","Scgdelta","mRNA",1754066,1754215,3743.23766899109,3743.23766899109
"4366","Bjoern_developmental_paused","chr3L",17551004,17557788,6785,"-","FBtr0333124","FBgn0025455","CycT","mRNA",17557789,17557938,545.02850484848,545.02850484848
"4367","Bjoern_developmental_paused","chr3L",1140429,1177276,36848,"-","FBtr0072639","FBgn0025525","bab2","mRNA",1177277,1177426,219.973994672298,219.973994672298
"4368","Bjoern_developmental_paused","chrX",2066435,2072065,5631,"-","FBtr0070334","FBgn0025628","CG4199","mRNA",2072066,2072215,1747.11684799194,1747.11684799194
"4369","Bjoern_developmental_paused","chrX",1289717,1308472,18756,"-","FBtr0303264","FBgn0025641","DAAM","mRNA",1308473,1308622,1535.32033777237,1535.32033777237
"4370","Bjoern_developmental_paused","chrX",8137041,8142279,5239,"-","FBtr0340159","FBgn0025800","Smox","mRNA",8142280,8142429,2113.4675835073,2113.4675835073
"4371","Bjoern_developmental_paused","chr3R",11346294,11353131,6838,"-","FBtr0301426","FBgn0026064","KP78a","mRNA",11353132,11353281,1754.06770277023,1754.06770277023
"4372","Bjoern_developmental_paused","chr3L",10857889,10874646,16758,"+","FBtr0076267","FBgn0026160","tna","mRNA",10857739,10857888,8680.7951335907,8680.7951335907
"4373","Bjoern_developmental_paused","chr4",690686,696055,5370,"-","FBtr0089095","FBgn0026199","myo","mRNA",696056,696205,1355.00706887245,1355.00706887245
"4374","Bjoern_developmental_paused","chrX",15788897,15793632,4736,"+","FBtr0074095","FBgn0026374","Rhp","mRNA",15788747,15788896,4769.9192738533,4769.9192738533
"4375","Bjoern_developmental_paused","chr3L",9968479,9971002,2524,"+","FBtr0076347","FBgn0026404","Dronc","mRNA",9968329,9968478,2999.49662780762,2999.49662780762
"4376","Bjoern_developmental_paused","chrX",8757260,8805804,48545,"-","FBtr0071279","FBgn0026411","Lim1","mRNA",8805805,8805954,3274.66855239868,3274.66855239868
"4377","Bjoern_developmental_paused","chr3R",4808336,4812096,3761,"-","FBtr0078876","FBgn0026417","Hus1-like","mRNA",4812097,4812246,3966.07379922271,3966.07379922271
"4378","Bjoern_developmental_paused","chrX",16422831,16438454,15624,"+","FBtr0074276","FBgn0026575","hang","mRNA",16422681,16422830,12225.3202457428,12225.3202457428
"4379","Bjoern_developmental_paused","chr2L",21221312,21232059,10748,"+","FBtr0346586","FBgn0026577","CG8677","mRNA",21221162,21221311,4871.72878408432,4871.72878408432
"4380","Bjoern_developmental_paused","chr3R",15804248,15824118,19871,"+","FBtr0083179","FBgn0026616","alpha-Man-IIb","mRNA",15804098,15804247,1917.61710208654,1917.61710208654
"4381","Bjoern_developmental_paused","chr4",540560,557854,17295,"-","FBtr0333706","FBgn0026869","Thd1","mRNA",557855,558004,9084.35327911377,9084.35327911377
"4382","Bjoern_developmental_paused","chrX",15499008,15510783,11776,"+","FBtr0074043","FBgn0027287","Gmap","mRNA",15498858,15499007,1795.36393737793,1795.36393737793
"4383","Bjoern_developmental_paused","chrX",769945,784222,14278,"+","FBtr0345511","FBgn0027343","fz3","mRNA",769795,769944,329.960988938808,329.960988938808
"4384","Bjoern_developmental_paused","chr2R",12593604,12612068,18465,"+","FBtr0087828","FBgn0027356","Amph","mRNA",12593454,12593603,3975.06900238991,3975.06900238991
"4385","Bjoern_developmental_paused","chr3L",20788886,20792777,3892,"-","FBtr0078274","FBgn0027364","Six4","mRNA",20792778,20792927,998.469316363335,998.469316363335
"4386","Bjoern_developmental_paused","chr2R",10800420,10808938,8519,"-","FBtr0088253","FBgn0027499","wde","mRNA",10808939,10809088,5471.13744270802,5471.13744270802
"4387","Bjoern_developmental_paused","chr2R",17432173,17444938,12766,"-","FBtr0086958","FBgn0027506","EDTP","mRNA",17444939,17445088,3403.05487060547,3403.05487060547
"4388","Bjoern_developmental_paused","chr2R",20320496,20324717,4222,"+","FBtr0086281","FBgn0027529","tapas","mRNA",20320346,20320495,2066.85598510504,2066.85598510504
"4389","Bjoern_developmental_paused","chr3L",8282528,8289478,6951,"-","FBtr0345035","FBgn0027569","cert","mRNA",8289479,8289628,2118.3740644455,2118.3740644455
"4390","Bjoern_developmental_paused","chr3R",27925191,27932973,7783,"+","FBtr0085249","FBgn0027579","mino","mRNA",27925041,27925190,3297.15658473969,3297.15658473969
"4391","Bjoern_developmental_paused","chr2R",13580586,13593339,12754,"-","FBtr0087678","FBgn0027581","CG6191","mRNA",13593340,13593489,1792.09291514754,1792.09291514754
"4392","Bjoern_developmental_paused","chr3L",1715595,1731107,15513,"-","FBtr0072798","FBgn0027594","drpr","mRNA",1731108,1731257,1595.83361905813,1595.83361905813
"4393","Bjoern_developmental_paused","chr2L",4442870,4444680,1811,"-","FBtr0077457","FBgn0027609","morgue","mRNA",4444681,4444830,5925.80487763882,5925.80487763882
"4394","Bjoern_developmental_paused","chr3R",13364938,13369091,4154,"+","FBtr0082747","FBgn0027610","Dic1","mRNA",13364788,13364937,516.407349348068,516.407349348068
"4395","Bjoern_developmental_paused","chr3L",17396031,17421514,25484,"-","FBtr0075232","FBgn0027660","blot","mRNA",17421515,17421664,744.558804929256,744.558804929256
"4396","Bjoern_developmental_paused","chrX",6654541,6659709,5169,"+","FBtr0070950","FBgn0028360","Cdc7","mRNA",6654391,6654540,206.481164574623,206.481164574623
"4397","Bjoern_developmental_paused","chr2L",8529141,8537932,8792,"+","FBtr0333418","FBgn0028394","CG17834","mRNA",8528991,8529140,3396.51288795471,3396.51288795471
"4398","Bjoern_developmental_paused","chr2L",13283912,13286462,2551,"-","FBtr0080478","FBgn0028406","Drep4","mRNA",13286463,13286612,667.281705707312,667.281705707312
"4399","Bjoern_developmental_paused","chr2L",922793,958098,35306,"+","FBtr0077949","FBgn0028481","CG4341","mRNA",922643,922792,878.260480701923,878.260480701923
"4400","Bjoern_developmental_paused","chr2R",17703335,17719346,16012,"-","FBtr0086886","FBgn0028494","CG6424","mRNA",17719347,17719496,3102.53278923035,3102.53278923035
"4401","Bjoern_developmental_paused","chr2L",13878957,13898256,19300,"+","FBtr0080547","FBgn0028509","CenG1A","mRNA",13878807,13878956,5266.29179286957,5266.29179286957
"4402","Bjoern_developmental_paused","chr2R",20563034,20582132,19099,"-","FBtr0086258","FBgn0028622","qsm","mRNA",20582133,20582282,723.706257045269,723.706257045269
"4403","Bjoern_developmental_paused","chr2L",10182557,10199117,16561,"-","FBtr0452144","FBgn0028675","Sur","mRNA",10199118,10199267,2331.80605173111,2331.80605173111
"4404","Bjoern_developmental_paused","chr2L",6677835,6684364,6530,"-","FBtr0300327","FBgn0028703","Nhe3","mRNA",6684365,6684514,582.644872307777,582.644872307777
"4405","Bjoern_developmental_paused","chr3L",9041375,9045042,3668,"+","FBtr0076522","FBgn0028789","Doc1","mRNA",9041225,9041374,2394.77261734009,2394.77261734009
"4406","Bjoern_developmental_paused","chr2L",13977302,13979569,2268,"+","FBtr0080587","FBgn0028940","Cyp28a5","mRNA",13977152,13977301,1415.92925071716,1415.92925071716
"4407","Bjoern_developmental_paused","chr3L",20396288,20401609,5322,"-","FBtr0078235","FBgn0028978","trbl","mRNA",20401610,20401759,2275.79041266441,2275.79041266441
"4408","Bjoern_developmental_paused","chr2L",6671779,6673347,1569,"-","FBtr0079321","FBgn0028990","Spn27A","mRNA",6673348,6673497,1736.07727050781,1736.07727050781
"4409","Bjoern_developmental_paused","chr2R",13176553,13190086,13534,"-","FBtr0344198","FBgn0028991","seq","mRNA",13190087,13190236,2160.89690494537,2160.89690494537
"4410","Bjoern_developmental_paused","chr3L",909112,912319,3208,"+","FBtr0072592","FBgn0028999","nerfin-1","mRNA",908962,909111,962.079555988312,962.079555988312
"4411","Bjoern_developmental_paused","chrX",6008183,6013181,4999,"-","FBtr0070890","FBgn0029003","mab-21","mRNA",6013182,6013331,1341.92312526703,1341.92312526703
"4412","Bjoern_developmental_paused","chr2R",15011396,15042134,30739,"+","FBtr0345419","FBgn0029082","hbs","mRNA",15011246,15011395,5332.12042808533,5332.12042808533
"4413","Bjoern_developmental_paused","chr2L",861849,868354,6506,"-","FBtr0078031","FBgn0029095","aru","mRNA",868355,868504,1076.15529334545,1076.15529334545
"4414","Bjoern_developmental_paused","chr3L",15235619,15242832,7214,"+","FBtr0075607","FBgn0029114","Tollo","mRNA",15235469,15235618,1963.81984090805,1963.81984090805
"4415","Bjoern_developmental_paused","chr2L",8825645,8829670,4026,"+","FBtr0079733","FBgn0029123","SoxN","mRNA",8825495,8825644,4775.23464202881,4775.23464202881
"4416","Bjoern_developmental_paused","chr2R",6648654,6652842,4189,"+","FBtr0086108","FBgn0029131","Debcl","mRNA",6648504,6648653,827.560148060322,827.560148060322
"4417","Bjoern_developmental_paused","chrX",7684887,7696704,11818,"-","FBtr0071079","FBgn0029504","CHES-1-like","mRNA",7696705,7696854,1492.38859558105,1492.38859558105
"4418","Bjoern_developmental_paused","chrX",3485650,3490915,5266,"+","FBtr0331612","FBgn0029666","CG10803","mRNA",3485500,3485649,356.537771582603,356.537771582603
"4419","Bjoern_developmental_paused","chrX",4545280,4548794,3515,"-","FBtr0070701","FBgn0029711","Usf","mRNA",4548795,4548944,289.482504189014,289.482504189014
"4420","Bjoern_developmental_paused","chrX",5340236,5405138,64903,"+","FBtr0301953","FBgn0029761","SK","mRNA",5340086,5340235,1286.72520303726,1286.72520303726
"4421","Bjoern_developmental_paused","chrX",5517259,5518771,1513,"+","FBtr0070780","FBgn0029771","CG12730","mRNA",5517109,5517258,714.302163362503,714.302163362503
"4422","Bjoern_developmental_paused","chrX",5765855,5770780,4926,"-","FBtr0070836","FBgn0029804","CG3097","mRNA",5770781,5770930,87.0900748074055,87.0900748074055
"4423","Bjoern_developmental_paused","chrX",5917097,5941852,24756,"+","FBtr0343051","FBgn0029824","CG3726","mRNA",5916947,5917096,156.59858494997,156.59858494997
"4424","Bjoern_developmental_paused","chrX",5966279,5986699,20421,"+","FBtr0070865","FBgn0029830","Grip","mRNA",5966129,5966278,575.694014251232,575.694014251232
"4425","Bjoern_developmental_paused","chrX",6600062,6653015,52954,"+","FBtr0343375","FBgn0029881","pigs","mRNA",6599912,6600061,482.879718184471,482.879718184471
"4426","Bjoern_developmental_paused","chrX",7013887,7014775,889,"+","FBtr0343331","FBgn0029929","CG4593","mRNA",7013737,7013886,1841.15777519345,1841.15777519345
"4427","Bjoern_developmental_paused","chrX",7022385,7066052,43668,"-","FBtr0300760","FBgn0029930","CG12541","mRNA",7066053,7066202,1443.32377108932,1443.32377108932
"4428","Bjoern_developmental_paused","chrX",7098578,7102300,3723,"-","FBtr0071020","FBgn0029935","CG4615","mRNA",7102301,7102450,1933.56319752336,1933.56319752336
"4429","Bjoern_developmental_paused","chrX",7196029,7241932,45904,"+","FBtr0309030","FBgn0029939","CG9650","mRNA",7195879,7196028,586.324735283852,586.324735283852
"4430","Bjoern_developmental_paused","chrX",7324214,7328806,4593,"+","FBtr0071049","FBgn0029944","Dok","mRNA",7324064,7324213,151.283231109381,151.283231109381
"4431","Bjoern_developmental_paused","chrX",7924139,7931382,7244,"-","FBtr0344137","FBgn0029979","mahe","mRNA",7931383,7931532,651.3356359303,651.3356359303
"4432","Bjoern_developmental_paused","chrX",8157628,8159017,1390,"+","FBtr0303457","FBgn0030013","GIIIspla2","mRNA",8157478,8157627,538.89539539814,538.89539539814
"4433","Bjoern_developmental_paused","chrX",8270030,8271409,1380,"-","FBtr0071179","FBgn0030028","Corp","mRNA",8271410,8271559,251.048384964466,251.048384964466
"4434","Bjoern_developmental_paused","chrX",8864109,8872774,8666,"+","FBtr0071254","FBgn0030065","CG12075","mRNA",8863959,8864108,410.100217998028,410.100217998028
"4435","Bjoern_developmental_paused","chrX",8972908,8974255,1348,"-","FBtr0071263","FBgn0030073","CG10962","mRNA",8974256,8974405,316.468160182238,316.468160182238
"4436","Bjoern_developmental_paused","chrX",9121973,9135099,13127,"-","FBtr0333304","FBgn0030090","fend","mRNA",9135100,9135249,1391.39682203531,1391.39682203531
"4437","Bjoern_developmental_paused","chrX",10056076,10070868,14793,"-","FBtr0309219","FBgn0030174","CG15312","mRNA",10070869,10071018,1481.3490216732,1481.3490216732
"4438","Bjoern_developmental_paused","chrX",10749077,10757666,8590,"-","FBtr0071502","FBgn0030230","Rph","mRNA",10757667,10757816,1450.68350160122,1450.68350160122
"4439","Bjoern_developmental_paused","chrX",10894954,10899302,4349,"-","FBtr0073403","FBgn0030246","CG1582","mRNA",10899303,10899452,234.284568816423,234.284568816423
"4440","Bjoern_developmental_paused","chrX",11154421,11163196,8776,"+","FBtr0073441","FBgn0030276","Dlic","mRNA",11154271,11154420,3866.71752071381,3866.71752071381
"4441","Bjoern_developmental_paused","chrX",11325385,11334071,8687,"+","FBtr0073448","FBgn0030286","CG1657","mRNA",11325235,11325384,1805.58576381207,1805.58576381207
"4442","Bjoern_developmental_paused","chrX",11873319,11875346,2028,"+","FBtr0073569","FBgn0030347","CG15739","mRNA",11873169,11873318,2294.18968319893,2294.18968319893
"4443","Bjoern_developmental_paused","chrX",12007176,12009904,2729,"+","FBtr0073574","FBgn0030360","CG1806","mRNA",12007026,12007175,2858.84411859512,2858.84411859512
"4444","Bjoern_developmental_paused","chrX",12569169,12583193,14025,"-","FBtr0331718","FBgn0030400","CG11138","mRNA",12583194,12583343,2950.43178129196,2950.43178129196
"4445","Bjoern_developmental_paused","chrX",13396899,13401224,4326,"+","FBtr0073777","FBgn0030482","CG1673","mRNA",13396749,13396898,767.046858072281,767.046858072281
"4446","Bjoern_developmental_paused","chrX",13669699,13674475,4777,"+","FBtr0073810","FBgn0030508","CG15760","mRNA",13669549,13669698,676.276930361986,676.276930361986
"4447","Bjoern_developmental_paused","chrX",13745577,13755406,9830,"-","FBtr0112981","FBgn0030520","Pdcd4","mRNA",13755407,13755556,2631.91927838326,2631.91927838326
"4448","Bjoern_developmental_paused","chrX",14584733,14602580,17848,"-","FBtr0073943","FBgn0030574","CG9413","mRNA",14602581,14602730,3449.66644954681,3449.66644954681
"4449","Bjoern_developmental_paused","chrX",14919252,14923493,4242,"-","FBtr0073974","FBgn0030598","CG9503","mRNA",14923494,14923643,143.105758577585,143.105758577585
"4450","Bjoern_developmental_paused","chrX",15010137,15063429,53293,"-","FBtr0346087","FBgn0030600","hiw","mRNA",15063430,15063579,1473.58042258024,1473.58042258024
"4451","Bjoern_developmental_paused","chrX",15675476,15677737,2262,"+","FBtr0074052","FBgn0030666","CG12708","mRNA",15675326,15675475,587.960229873657,587.960229873657
"4452","Bjoern_developmental_paused","chrX",15704125,15705806,1682,"+","FBtr0344214","FBgn0030671","CG8134","mRNA",15703975,15704124,2594.71179354191,2594.71179354191
"4453","Bjoern_developmental_paused","chrX",15732178,15733663,1486,"+","FBtr0074083","FBgn0030675","CG8191","mRNA",15732028,15732177,2873.15471506119,2873.15471506119
"4454","Bjoern_developmental_paused","chrX",15749166,15751220,2055,"+","FBtr0074087","FBgn0030683","CG8239","mRNA",15749016,15749165,2289.28323724866,2289.28323724866
"4455","Bjoern_developmental_paused","chrX",16640968,16649697,8730,"+","FBtr0074314","FBgn0030766","mthl1","mRNA",16640818,16640967,6254.94809436798,6254.94809436798
"4456","Bjoern_developmental_paused","chrX",16696131,16711145,15015,"+","FBtr0300032","FBgn0030778","CG4678","mRNA",16695981,16696130,322.192388743162,322.192388743162
"4457","Bjoern_developmental_paused","chrX",16826681,16835520,8840,"-","FBtr0112996","FBgn0030797","CG13004","mRNA",16835521,16835670,159.86957359314,159.86957359314
"4458","Bjoern_developmental_paused","chrX",17069018,17077897,8880,"-","FBtr0074412","FBgn0030812","wcy","mRNA",17077898,17078047,2857.61751174927,2857.61751174927
"4459","Bjoern_developmental_paused","chrX",17091854,17098488,6635,"+","FBtr0074383","FBgn0030816","CG16700","mRNA",17091704,17091853,1566.80358847976,1566.80358847976
"4460","Bjoern_developmental_paused","chrX",17579861,17598955,19095,"+","FBtr0074448","FBgn0030847","CG12991","mRNA",17579711,17579860,2129.82252109051,2129.82252109051
"4461","Bjoern_developmental_paused","chrX",17652761,17656818,4058,"-","FBtr0074480","FBgn0030858","IntS2","mRNA",17656819,17656968,2485.54254245758,2485.54254245758
"4462","Bjoern_developmental_paused","chrX",17911462,17924163,12702,"+","FBtr0074505","FBgn0030884","CG6847","mRNA",17911312,17911461,1758.56530785561,1758.56530785561
"4463","Bjoern_developmental_paused","chrX",18624042,18634908,10867,"-","FBtr0074617","FBgn0030941","wgn","mRNA",18634909,18635058,1720.54006096721,1720.54006096721
"4464","Bjoern_developmental_paused","chrX",18775228,18781345,6118,"+","FBtr0074631","FBgn0030955","CG6891","mRNA",18775078,18775227,1486.25550580025,1486.25550580025
"4465","Bjoern_developmental_paused","chrX",18861560,18863776,2217,"-","FBtr0074653","FBgn0030970","CG7326","mRNA",18863777,18863926,2717.78273391724,2717.78273391724
"4466","Bjoern_developmental_paused","chrX",19196058,19201780,5723,"-","FBtr0074695","FBgn0030997","CG7990","mRNA",19201781,19201930,5263.02079296112,5263.02079296112
"4467","Bjoern_developmental_paused","chrX",19220622,19235910,15289,"+","FBtr0074674","FBgn0031001","CG7884","mRNA",19220472,19220621,112.031363666058,112.031363666058
"4468","Bjoern_developmental_paused","chrX",19353181,19470041,116861,"+","FBtr0074707","FBgn0031016","kek5","mRNA",19353031,19353180,3672.91142448783,3672.91142448783
"4469","Bjoern_developmental_paused","chrX",20392334,20393751,1418,"-","FBtr0077330","FBgn0031106","Syx16","mRNA",20393752,20393901,3330.68424975872,3330.68424975872
"4470","Bjoern_developmental_paused","chrX",21030072,21031950,1879,"-","FBtr0340440","FBgn0031144","CG1529","mRNA",21031951,21032100,941.227012962103,941.227012962103
"4471","Bjoern_developmental_paused","chrX",22515197,22542024,26828,"+","FBtr0077358","FBgn0031195","CG17600","mRNA",22515047,22515196,351.222418546677,351.222418546677
"4472","Bjoern_developmental_paused","chr2L",396595,402198,5604,"-","FBtr0078093","FBgn0031251","CG4213","mRNA",402199,402348,656.242121696472,656.242121696472
"4473","Bjoern_developmental_paused","chr2L",1716244,1724388,8145,"-","FBtr0305618","FBgn0031359","Rim2","mRNA",1724389,1724538,2728.41346025467,2728.41346025467
"4474","Bjoern_developmental_paused","chr2L",2222089,2225544,3456,"+","FBtr0077837","FBgn0031401","papi","mRNA",2221939,2222088,611.266023635864,611.266023635864
"4475","Bjoern_developmental_paused","chr2L",2308761,2357356,48596,"-","FBtr0100648","FBgn0031413","CG9967","mRNA",2357357,2357506,8.58634534478188,8.58634534478188
"4476","Bjoern_developmental_paused","chr2L",2758427,2759677,1251,"-","FBtr0100383","FBgn0031454","CG9960","mRNA",2759678,2759827,543.801876246929,543.801876246929
"4477","Bjoern_developmental_paused","chr2L",2808322,2812145,3824,"+","FBtr0077721","FBgn0031461","daw","mRNA",2808172,2808321,2929.57925415039,2929.57925415039
"4478","Bjoern_developmental_paused","chr2L",3016441,3018308,1868,"-","FBtr0077671","FBgn0031489","CG17224","mRNA",3018309,3018458,198.7125659585,198.7125659585
"4479","Bjoern_developmental_paused","chr2L",4821774,4828945,7172,"+","FBtr0336962","FBgn0031632","CG15628","mRNA",4821624,4821773,1644.89846277237,1644.89846277237
"4480","Bjoern_developmental_paused","chr2L",4904070,4906762,2693,"-","FBtr0077401","FBgn0031646","CG2837","mRNA",4906763,4906912,490.648313820362,490.648313820362
"4481","Bjoern_developmental_paused","chr2L",4979513,4981592,2080,"-","FBtr0079045","FBgn0031664","CG8892","mRNA",4981593,4981742,1927.83897733688,1927.83897733688
"4482","Bjoern_developmental_paused","chr2L",5805395,5808927,3533,"+","FBtr0306841","FBgn0031741","CG11034","mRNA",5805245,5805394,1173.87609481812,1173.87609481812
"4483","Bjoern_developmental_paused","chr2L",5859769,5879498,19730,"-","FBtr0079158","FBgn0031745","rau","mRNA",5879499,5879648,2038.23483365774,2038.23483365774
"4484","Bjoern_developmental_paused","chr2L",5989400,5999501,10102,"-","FBtr0345336","FBgn0031759","lid","mRNA",5999502,5999651,6270.48529195786,6270.48529195786
"4485","Bjoern_developmental_paused","chr2L",6054302,6060169,5868,"+","FBtr0079187","FBgn0031770","CG13995","mRNA",6054152,6054301,1562.71485948563,1562.71485948563
"4486","Bjoern_developmental_paused","chr2L",6480929,6487166,6238,"+","FBtr0344764","FBgn0031820","Daxx","mRNA",6480779,6480928,4441.59382295609,4441.59382295609
"4487","Bjoern_developmental_paused","chr2L",7466543,7472493,5951,"+","FBtr0079449","FBgn0031918","CG6055","mRNA",7466393,7466542,2229.17878851295,2229.17878851295
"4488","Bjoern_developmental_paused","chr2L",7786160,7790557,4398,"-","FBtr0079496","FBgn0031948","CG7149","mRNA",7790558,7790707,2472.86744642258,2472.86744642258
"4489","Bjoern_developmental_paused","chr2L",7802415,7810703,8289,"-","FBtr0079492","FBgn0031952","cdc14","mRNA",7810704,7810853,473.066747069359,473.066747069359
"4490","Bjoern_developmental_paused","chr2L",7844905,7855255,10351,"-","FBtr0079564","FBgn0031955","CG14535","mRNA",7855256,7855405,1819.89635276794,1819.89635276794
"4491","Bjoern_developmental_paused","chr2L",7983946,7986785,2840,"+","FBtr0300185","FBgn0031968","CG7231","mRNA",7983796,7983945,0,0
"4492","Bjoern_developmental_paused","chr2L",8008302,8009477,1176,"-","FBtr0343383","FBgn0031974","CG12560","mRNA",8009478,8009627,812.840705066919,812.840705066919
"4493","Bjoern_developmental_paused","chr2L",8200465,8205132,4668,"-","FBtr0079637","FBgn0031998","SLC5A11","mRNA",8205133,8205282,1710.31821161509,1710.31821161509
"4494","Bjoern_developmental_paused","chr2L",8220980,8239878,18899,"-","FBtr0302147","FBgn0032006","Pvr","mRNA",8239879,8240028,621.078983664513,621.078983664513
"4495","Bjoern_developmental_paused","chr2L",8244545,8257502,12958,"-","FBtr0079620","FBgn0032010","CG8086","mRNA",8257503,8257652,2482.27155780792,2482.27155780792
"4496","Bjoern_developmental_paused","chr2L",8370454,8374250,3797,"+","FBtr0345734","FBgn0032029","CG17292","mRNA",8370304,8370453,547.890616238117,547.890616238117
"4497","Bjoern_developmental_paused","chr2L",8953481,8958113,4633,"-","FBtr0079787","FBgn0032079","CG31886","mRNA",8958114,8958263,878.669353246689,878.669353246689
"4498","Bjoern_developmental_paused","chr2L",8977834,8984872,7039,"-","FBtr0079784","FBgn0032084","CG13101","mRNA",8984873,8985022,781.766307681799,781.766307681799
"4499","Bjoern_developmental_paused","chr2L",9495474,9520696,25223,"+","FBtr0089853","FBgn0032120","CG33298","mRNA",9495324,9495473,984.567601621151,984.567601621151
"4500","Bjoern_developmental_paused","chr2L",9568890,9573572,4683,"+","FBtr0079834","FBgn0032130","CG3838","mRNA",9568740,9568889,1194.3197414875,1194.3197414875
"4501","Bjoern_developmental_paused","chr2L",9616836,9623109,6274,"+","FBtr0079842","FBgn0032135","GlcAT-S","mRNA",9616686,9616835,670.961576581001,670.961576581001
"4502","Bjoern_developmental_paused","chr2L",9782384,9788499,6116,"+","FBtr0079869","FBgn0032147","IP3K1","mRNA",9782234,9782383,2258.61771583557,2258.61771583557
"4503","Bjoern_developmental_paused","chr2L",9891255,9893446,2192,"-","FBtr0079911","FBgn0032154","mtDNA-helicase","mRNA",9893447,9893596,296.842229574919,296.842229574919
"4504","Bjoern_developmental_paused","chr2L",10211170,10213721,2552,"+","FBtr0079947","FBgn0032194","CG4901","mRNA",10211020,10211169,340.591708391905,340.591708391905
"4505","Bjoern_developmental_paused","chr2L",10376478,10379905,3428,"+","FBtr0080004","FBgn0032233","dpr19","mRNA",10376328,10376477,2295.41632270813,2295.41632270813
"4506","Bjoern_developmental_paused","chr2L",10745115,10756325,11211,"-","FBtr0080117","FBgn0032297","CG17124","mRNA",10756326,10756475,6148.23209571838,6148.23209571838
"4507","Bjoern_developmental_paused","chr2L",13163312,13166072,2761,"-","FBtr0080493","FBgn0032474","DnaJ-H","mRNA",13166073,13166222,1073.2931804657,1073.2931804657
"4508","Bjoern_developmental_paused","chr2L",13210773,13211814,1042,"-","FBtr0080487","FBgn0032483","CG15482","mRNA",13211815,13211964,190.535092145205,190.535092145205
"4509","Bjoern_developmental_paused","chr2L",16508078,16532877,24800,"-","FBtr0337091","FBgn0032587","CG5953","mRNA",16532878,16533027,2778.29600286484,2778.29600286484
"4510","Bjoern_developmental_paused","chr2L",17187637,17260734,73098,"-","FBtr0080972","FBgn0032629","beat-IIIc","mRNA",17260735,17260884,3465.61251449585,3465.61251449585
"4511","Bjoern_developmental_paused","chr2L",18472964,18484513,11550,"-","FBtr0300675","FBgn0032681","CG10283","mRNA",18484514,18484663,666.872825682163,666.872825682163
"4512","Bjoern_developmental_paused","chr2L",18487747,18503978,16232,"-","FBtr0300341","FBgn0032683","kon","mRNA",18503979,18504128,2489.63126897812,2489.63126897812
"4513","Bjoern_developmental_paused","chr2L",18617256,18661776,44521,"+","FBtr0081073","FBgn0032694","MESR3","mRNA",18617106,18617255,949.404484421015,949.404484421015
"4514","Bjoern_developmental_paused","chr2L",19064832,19069851,5020,"-","FBtr0303241","FBgn0032752","CG10702","mRNA",19069852,19070001,239.599926769733,239.599926769733
"4515","Bjoern_developmental_paused","chr2L",19526686,19532985,6300,"+","FBtr0081248","FBgn0032800","CG10137","mRNA",19526536,19526685,687.72538381815,687.72538381815
"4516","Bjoern_developmental_paused","chr2L",19775104,19791882,16779,"-","FBtr0081318","FBgn0032821","CdGAPr","mRNA",19791883,19792032,1132.17096883059,1132.17096883059
