"","seqnames","start","end","width","strand","fb_t_id","score","nr_ctss","dominant_ctss","tpm.dominant_ctss","q_0.1","q_0.9","interquantile_width","fb_g_id","gene_name","new_start","cage_sig","TPM","cluster"
"1016","chr2R",17719346,17719346,1,"-","FBtr0086886",6.14893997909553,1,17719346,6.14893997909553,1,1,1,"FBgn0028494,FBgn0284231","CG6424,CG46315",35438692,137.29825758934,33.7335245,"4"
"1017","chr2R",17444937,17444937,1,"-","FBtr0086958",2.26040956282591,1,17444937,2.26040956282591,1,1,1,"FBgn0027506","EDTP",34889874,70.9286662936211,20.794304,"4"
"1018","chr2R",16867692,16867692,1,"-","FBtr0087072",2.53361330133077,1,16867692,2.53361330133077,1,1,1,"FBgn0014870","Psi",84338460,295.243867635727,33.8151405,"4"
"1019","chr2R",14219900,14219900,1,"+","FBtr0087532",12.8758111537355,2,14219900,11.5999557651693,1,1,1,"FBgn0033913","CG8468",42659700,352.846016407013,3.9448375,"4"
"1020","chr2R",14164621,14164621,1,"-","FBtr0087579",4.75076213906797,1,14164621,4.75076213906797,1,1,1,"FBgn0033902","eIF3m",28329474,54.0513253211975,1.9198515,"4"
"1021","chr2R",13593269,13593269,1,"-","FBtr0087678",3.04932602800127,1,13593269,3.04932602800127,1,1,1,"FBgn0027581,FBgn0266489","CG6191,CG45088",54373076,202.52808713913,58.702054,"4"
"1022","chr2R",12184281,12184281,1,"-","FBtr0088010",3.79281415457837,1,12184281,3.79281415457837,1,1,1,"FBgn0000426","SmF",12184281,42.2152692079544,315.88697,"4"
"1023","chr2R",11222874,11222874,1,"+","FBtr0088105",12.4173004671709,1,11222874,12.4173004671709,1,1,1,"FBgn0033584","CG7737",11222874,141.418960124254,41.267576,"4"
"1024","chr2R",8164899,8164899,1,"+","FBtr0088788",2.39321689398159,1,8164899,2.39321689398159,1,1,1,"FBgn0021995","Rs1",8164899,46.9058556258678,107.1607695,"4"
"1025","chr2R",7249162,7249162,1,"+","FBtr0089049",3.94577143976789,1,7249162,3.94577143976789,1,1,1,"FBgn0033153","Gadd45",7249162,29.9846779704094,57.1672845,"4"
"1026","chr4",1060853,1060853,1,"-","FBtr0089210",2.26367289036212,1,1060853,2.26367289036212,1,1,1,"FBgn0011642","Zyx",3182589,83.1154209673405,27.9465125,"4"
"1027","chrX",621563,621563,1,"+","FBtr0089723",2.19158821689209,1,621563,2.19158821689209,1,1,1,"FBgn0016038","Vsp37A",3729604,201.388313651085,1.6269915,"4"
"1028","chr3L",5926850,5926850,1,"+","FBtr0091478",6.19902134320327,1,5926850,6.19902134320327,1,1,1,"FBgn0053523","CG33523",5926850,57.3829572796822,41.4250225,"4"
"1029","chr3R",29765995,29765995,1,"+","FBtr0099988",7.93251726117858,1,29765995,7.93251726117858,1,1,1,"FBgn0001297","kay",29765995,79.082396030426,30.309635,"4"
"1030","chr3R",11562294,11562294,1,"-","FBtr0100462",2.61247166352432,1,11562294,2.61247166352432,1,1,1,"FBgn0037912","sea",11562294,27.3544436097145,104.423158,"4"
"1031","chrX",21368041,21368041,1,"+","FBtr0100599",3.14245386862049,1,21368041,3.14245386862049,1,1,1,"FBgn0024251","bbx",21368041,20.3404827713966,6.744045,"4"
"1032","chr2L",22981795,22981795,1,"+","FBtr0111126",2.0889357383253,1,22981795,2.0889357383253,1,1,1,"FBgn0000384","cta",45963706,291.254673421383,60.364714,"4"
"1033","chr3R",14481711,14481711,1,"-","FBtr0112630",18.8020259435895,2,14481711,17.4695673202658,5,5,1,"FBgn0285955","cv-c",28963422,428.46527326107,4.2004725,"4"
"1034","chr3R",7907664,7907664,1,"+","FBtr0114520",2.08226777598479,1,7907664,2.08226777598479,1,1,1,"FBgn0024909","Taf7",7907664,24.5926966667175,22.8176385,"4"
"1035","chr3L",258347,258347,1,"+","FBtr0289972",2.57154489635206,1,258347,2.57154489635206,1,1,1,"FBgn0035120","wac",774998,113.669985532761,135.2387015,"4"
"1036","chr2L",20675962,20675962,1,"-","FBtr0290059",2.77144039793692,1,20675962,2.77144039793692,1,1,1,"FBgn0051678","CG31678",20675963,12.3182669878006,33.6845535,"4"
"1037","chrX",19153334,19153334,1,"-","FBtr0299624",2.04214065395039,1,19153334,2.04214065395039,1,1,1,"FBgn0261461","RhoGAP18B",19153454,41.733059823513,144.853525,"4"
"1038","chr2L",12483585,12483585,1,"-","FBtr0299656",2.30923046412303,1,12483585,2.30923046412303,1,1,1,"FBgn0259176","bun",12483585,78.5563492774963,20.117182,"4"
"1039","chr2R",12996501,12996501,1,"+","FBtr0300387",4.92700244768726,1,12996501,4.92700244768726,1,1,1,"FBgn0265623","Su(z)2",25993002,88.1128703355789,3.1035755,"4"
"1040","chrX",13128815,13128815,1,"-","FBtr0300453",6.89683002164331,1,13128815,6.89683002164331,1,1,1,"FBgn0052638","CG32638",13128815,99.3352043032646,27.5889635,"4"
"1041","chr3R",11650678,11650678,1,"-","FBtr0300547",2.4541020496232,1,11650678,2.4541020496232,1,1,1,"FBgn0262081","Csk",11650678,61.1529611945152,62.388462,"4"
"1042","chr3L",5184793,5184793,1,"-","FBtr0301599",14.0120905953043,3,5184793,11.5235570643292,6,6,1,"FBgn0052423","shep",15554379,400.321758449078,151.9665825,"4"
"1043","chr3R",15973288,15973288,1,"+","FBtr0301715",2.32868252757719,1,15973288,2.32868252757719,1,1,1,"FBgn0022787","Hel89B",15973288,53.2622573971748,44.7228325,"4"
"1044","chr3L",8766444,8766444,1,"+","FBtr0302085",2.21787217242292,1,8766444,2.21787217242292,1,1,1,"FBgn0266084","Fhos",52598664,99.6858998537064,7.264858,"4"
"1045","chr3R",10784075,10784075,1,"-","FBtr0302273",2.75906063781396,1,10784075,2.75906063781396,1,1,1,"FBgn0261380","mRpL37",10784082,43.7934108674526,82.9514945,"4"
"1046","chr2R",12589152,12589152,1,"-","FBtr0303565",6.85301727589771,1,12589152,6.85301727589771,1,1,1,"FBgn0022764","Sin3A",25178304,202.615767717361,51.930622,"4"
"1047","chr3L",18765739,18765739,1,"-","FBtr0304627",4.74002591903398,1,18765739,4.74002591903398,1,1,1,"FBgn0001078","ftz-f1",37531478,88.9896120429039,2.581522,"4"
"1048","chr2R",7623244,7623244,1,"+","FBtr0306932",4.63770855536911,1,7623244,4.63770855536911,1,1,1,"FBgn0263077","CG43340",30492976,186.571333646774,10.340375,"4"
"1049","chr3L",2821065,2821065,1,"-","FBtr0309119",2.83312262893977,1,2821065,2.83312262893977,1,1,1,"FBgn0263392","Tet",5642130,52.6046997308731,14.4827655,"4"
"1050","chr3R",22636170,22636170,1,"-","FBtr0309249",3.78711810528838,1,22636170,3.78711810528838,1,1,1,"FBgn0020278","loco",22636403,0.613721489906311,26.419339,"4"
"1051","chr3R",24048307,24048307,1,"+","FBtr0321261",2.04214065395039,1,24048307,2.04214065395039,1,1,1,"FBgn0043455","CG5986",24048307,32.4395638108253,104.370491,"4"
"1052","chrX",15554279,15554279,1,"-","FBtr0332497",5.12791017649931,1,15554279,5.12791017649931,1,1,1,"FBgn0022710","Ac13E",15554279,45.8537611067295,2.8536085,"4"
"1053","chr3L",11295814,11295814,1,"-","FBtr0333388",3.75574928681306,1,11295814,3.75574928681306,1,1,1,"FBgn0036152","CG6175",22591628,57.6898194551468,5.369168,"4"
"1054","chr2L",7576604,7576604,1,"-","FBtr0334846",3.34424733173901,1,7576604,3.34424733173901,1,1,1,"FBgn0264895","RapGAP1",7576604,27.0914189815521,32.182768,"4"
"1055","chr3R",30099502,30099502,1,"+","FBtr0344373",5.98289905689422,1,30099502,5.98289905689422,1,1,1,"FBgn0266411","sima",30099502,63.695521235466,60.826216,"4"
"1056","chr3L",15098168,15098168,1,"+","FBtr0344431",2.05888533681508,1,15098168,2.05888533681508,1,1,1,"FBgn0266452","CTPsyn",15098168,65.9750592410564,80.423299,"4"
"1057","chr3L",2417927,2417927,1,"+","FBtr0345099",5.52625338632814,1,2417927,5.52625338632814,1,1,1,"FBgn0266696","Svil",9671708,217.608103752136,2.586672,"4"
"1058","chr3L",2387992,2387992,1,"+","FBtr0345109",5.8003650188815,1,2387992,5.8003650188815,1,1,1,"FBgn0266696","Svil",7163976,156.893515884876,2.235554,"4"
"1059","chrX",3749062,3749062,1,"+","FBtr0345319",25.6688831066033,3,3749062,21.7739098858681,2,2,1,"FBgn0283657","Tlk",3749062,299.934463739395,10.998755,"4"
"1060","chrX",5672736,5672736,1,"+","FBtr0070801",19.9058456639217,3,5672736,17.6596234333,1,2,2,"FBgn0029785","RpL35",5672736,206.561117351055,2136.8894145,"4"
"1061","chrX",6352286,6352286,1,"+","FBtr0070907",3.85492305951921,2,6352286,3.01004935867271,1,2,2,"FBgn0261955","kdn",6352286,29.3271189033985,180.5531665,"4"
"1062","chr2R",21646178,21646178,1,"+","FBtr0071661",6.08402404089999,2,21646178,4.37102214993109,1,2,2,"FBgn0034644","CG10082",21646178,45.327713906765,21.498879,"4"
"1063","chr2R",22641414,22641414,1,"-","FBtr0071935",11.1462721035165,4,22641414,5.18043401241345,10,11,2,"FBgn0261596","RpS24",22641414,104.332650244236,4381.562081,"4"
"1064","chr3L",1668651,1668651,1,"-","FBtr0072805",4.7928584352025,2,1668651,2.40285727799618,1,2,2,"FBgn0026372","RpL23A",3337304,164.126655519009,2771.1236755,"4"
"1065","chrX",17657373,17657373,1,"+","FBtr0074454",4.83007497877399,2,17657373,3.72431121076424,1,2,2,"FBgn0250788","beta-Spec",52972119,382.962206125259,224.015109,"4"
"1066","chr3L",14053220,14053220,1,"+","FBtr0075775",9.45957162156661,3,14053220,7.08826193420388,1,2,2,"FBgn0267795","Frl",56212880,411.719426512718,131.3045645,"4"
"1067","chr3L",11822857,11822857,1,"+","FBtr0076032",49.7908931572073,5,11822857,34.9012064191512,5,6,2,"FBgn0036213","RpL10Ab",23645714,1232.52803868055,1627.8741785,"4"
"1068","chr3L",11113707,11113707,1,"-","FBtr0076229",3.40581645286983,2,11113707,2.44451530764863,1,2,2,"FBgn0003462","Sod1",11113707,59.092609256506,435.40858,"4"
"1069","chr3L",10857890,10857890,1,"+","FBtr0076267",11.7813710995257,2,10857890,10.2863572545271,1,2,2,"FBgn0026160","tna",10857890,143.83000716567,18.7678155,"4"
"1070","chr3L",5139664,5139664,1,"+","FBtr0077166",1.86504231703973,2,5139664,0.949011491359569,1,2,2,"FBgn0035589","CHMP2B",5139692,39.6288717389107,81.473598,"4"
"1071","chrX",21045264,21045264,1,"+","FBtr0077244",11.0024683660432,2,21045264,9.43870725857708,1,2,2,"FBgn0031148","Cbs",42090528,232.600445330143,6.3654295,"4"
"1072","chr2L",129241,129241,1,"-","FBtr0078154",6.14550967533686,2,129241,5.18830045234408,1,2,2,"FBgn0025683","CG3164",258482,99.6859017014503,149.165475,"4"
"1073","chr3L",21626307,21626307,1,"+","FBtr0078422",1.93362146782767,2,21626307,1.03419847891479,1,2,2,"FBgn0037108","Alg11",21626307,23.8913000822067,75.3447565,"4"
"1074","chr2L",13369206,13369206,1,"+","FBtr0080467",4.88140391251356,2,13369206,4.07484343265451,1,2,2,"FBgn0051855","CG31855",26738396,91.6198489665985,70.6407225,"4"
"1075","chr3R",8105362,8105362,1,"+","FBtr0081792",6.07367583126735,2,8105362,4.94825116472914,1,2,2,"FBgn0243512","puc",8105362,77.3289066851139,81.6581985,"4"
"1076","chr3R",8340998,8340998,1,"-","FBtr0081855",4.43828542732323,2,8340998,3.58918323715585,1,2,2,"FBgn0040529","COX7A",16681996,83.3784472346306,560.99284,"4"
"1077","chr3R",9401218,9401218,1,"-","FBtr0082049",7.99895291439951,2,9401218,5.19354299820198,1,2,2,"FBgn0037686","RpL34b",28203654,153.737229645252,23.8795215,"4"
"1078","chr3R",17002881,17002881,1,"+","FBtr0083371",12.3925243924536,2,17002881,9.55940176351383,1,2,2,"FBgn0038465","Irc",34005762,213.838094949722,187.8349735,"4"
"1079","chr3R",18584474,18584474,1,"+","FBtr0083638",1.86089785400256,2,18584474,0.949011491359569,1,2,2,"FBgn0023083,FBgn0038627","CG7694,fray",37168948,30.7737489938736,23.7638845,"4"
"1080","chr3R",24230561,24230561,1,"+","FBtr0084562",2.90223893522436,2,24230561,1.65302502965036,1,2,2,"FBgn0043884","mask",96922244,153.079665899277,21.735097,"4"
"1081","chr2R",17535864,17535864,1,"-","FBtr0086949",4.25243208786328,2,17535864,2.89751009659923,1,2,2,"FBgn0263197","Patronin",210430368,691.751792907715,1.247,"4"
"1082","chr2R",15541438,15541438,1,"+","FBtr0087335",6.84494002019088,2,15541438,6.03837954033184,1,2,2,"FBgn0022097","Vha36-1",15541438,60.889937877655,150.113577,"4"
"1083","chr2R",14256033,14256033,1,"-","FBtr0087568",5.44929123823372,2,14256033,3.92885433510141,1,2,2,"FBgn0001220","Hsc70-5",28512087,48.1332980394363,11.417012,"4"
"1084","chr2R",14009198,14009198,1,"+","FBtr0087597",1.79452843717745,2,14009198,0.920170348874586,1,2,2,"FBgn0002643","mam",28018396,22.5323451757431,6.5072135,"4"
"1085","chr2R",7614074,7614074,1,"-","FBtr0088950",4.46834459631053,2,7614074,3.06138428112447,1,2,2,"FBgn0033196","CG1358",7614083,42.8728285431862,9.756459,"4"
"1086","chr2R",15145517,15145517,1,"-","FBtr0112379",9.03283652162206,2,15145517,6.96726337246271,1,2,2,"FBgn0262954","Rpb12",15145517,90.9622907340527,506.9836865,"4"
"1087","chr2R",22415504,22415504,1,"-","FBtr0071843",2.59273306350058,2,22415504,1.53852771679467,1,3,3,"FBgn0022986","qkr58E-1",67246512,117.17696428299,33.922147,"4"
"1088","chr2R",23850230,23850230,1,"-","FBtr0072235",2.0592212675918,2,23850230,1.21858164536678,1,3,3,"FBgn0034915","eIF6",23850249,79.5646042227745,288.075958,"4"
"1089","chr3L",685537,685537,1,"-","FBtr0072610",1.76412681176148,2,685537,0.949011491359569,1,3,3,"FBgn0035153","ebd1",685537,22.4446711540222,71.9847755,"4"
"1090","chr3L",2262641,2262641,1,"-","FBtr0072904",2.25038150305331,2,2262641,1.44382102319427,1,3,3,"FBgn0015360","oxt",2262646,22.1378105282784,23.0639935,"4"
"1091","chr3L",4122384,4122384,1,"-","FBtr0073270",15.6605425693732,3,4122384,11.0150438905427,1,3,3,"FBgn0035499","Chd64",4122384,187.404230356216,3353.0246785,"4"
"1092","chr3L",4825670,4825670,1,"-","FBtr0073359",3.30065438546091,2,4825670,2.31896187547449,1,3,3,"FBgn0261797","Dhc64C",38605360,469.233914136887,29.4031235,"4"
"1093","chrX",11350618,11350618,1,"+","FBtr0073453",3.23380158757517,2,11350618,2.19158821689209,1,3,3,"FBgn0030293","CG1737",34051854,90.0855453014374,50.796725,"4"
"1094","chrX",13329829,13329829,1,"+","FBtr0073763",11.0966496526775,3,13329829,6.95998589905977,1,3,3,"FBgn0040309","Jafrac1",26659658,198.58273088932,1229.1915,"4"
"1095","chrX",13413052,13413052,1,"-","FBtr0073787",2.02376153460384,2,13413052,1.05021203810246,1,3,3,"FBgn0030485","CG1998",26826073,41.0755018591881,31.3991235,"4"
"1096","chrX",13384873,13384873,1,"-","FBtr0073790",3.73992386036257,2,13384873,2.8238930346824,1,3,3,"FBgn0030479","Rbp1-like",40154619,176.620267063379,16.6594675,"4"
"1097","chrX",18788544,18788544,1,"+","FBtr0074634",2.14012818767186,2,18788544,1.19933314841784,1,3,3,"FBgn0283473","S6KL",37577088,51.0265575647354,14.588257,"4"
"1098","chrX",19353187,19353187,1,"+","FBtr0074707",3.6828681292415,2,19353187,1.90000591160157,1,3,3,"FBgn0031016","kek5",77412740,101.351717710495,2.733794,"4"
"1099","chrX",19643391,19643391,1,"+","FBtr0074745",2.72068776848222,2,19643391,1.40326030575764,1,3,3,"FBgn0031049","Sec61gamma",39286782,98.809156537056,102.5513325,"4"
"1100","chr3L",16046835,16046835,1,"-","FBtr0075500",75.6602290909773,7,16046835,49.3961058188792,9,11,3,"FBgn0260635","Diap1",32093670,1968.20471566916,174.718367,"4"
"1101","chr3L",12913649,12913649,1,"-","FBtr0075904",6.18668938404266,2,12913649,4.5727797610515,1,3,3,"FBgn0052115","CG32115",12913649,48.4839971065521,38.5343925,"4"
"1102","chr3L",6173876,6173876,1,"-","FBtr0077019",3.21840593478496,2,6173876,1.72703323658309,1,3,3,"FBgn0035688","fmt",24695496,174.998295307159,13.1232735,"4"
"1103","chr2L",2969590,2969590,1,"-","FBtr0077679",2.32714150344103,2,2969590,1.2530289450557,1,3,3,"FBgn0024920","Ts",5939246,259.253489255905,3.642624,"4"
"1104","chr2L",2362779,2362779,1,"-","FBtr0077798",6.78663901698041,2,2362779,5.81308952047904,1,3,3,"FBgn0014010","Rab5",2362779,76.3644876182079,17.7074125,"4"
"1105","chr2L",825983,825983,1,"+","FBtr0078013",5.77997265493338,2,825983,4.0915989521997,1,3,3,"FBgn0010583","dock",3303932,199.371807575226,45.3441365,"4"
"1106","chr3L",22872046,22872046,1,"-","FBtr0078571",51.6573730980376,7,22872046,26.7021890304615,13,15,3,"FBgn0010348","Arf79F",91488219,1736.78790652752,490.072871,"4"
"1107","chr3R",4649382,4649382,1,"+","FBtr0078860",5.05979277736694,3,4649382,2.69693976753408,1,3,3,"FBgn0087013","Karybeta3",9298703,63.6955222189426,1.469683,"4"
"1108","chr2L",8126867,8126867,1,"-","FBtr0079642",2.27826610398288,2,8126867,1.14108833901955,1,3,3,"FBgn0031987","CG12375",8126867,29.4147933721542,50.978601,"4"
"1109","chr2L",8419874,8419874,1,"+","FBtr0079665",46.149278370863,5,8419874,26.4943588610682,3,5,3,"FBgn0027932","Akap200",16839748,985.549020528793,670.531653,"4"
"1110","chr2L",10767933,10767933,1,"-","FBtr0080115",4.98379845558707,2,10767933,3.53997743239281,1,3,3,"FBgn0015320","Ubc2",32303799,108.453351765871,104.326605,"4"
"1111","chr2L",10970454,10970454,1,"+","FBtr0080146",2.38020913987434,2,10970454,1.55656259556807,1,3,3,"FBgn0032321","YL-1",21940908,86.0963541269302,56.0323445,"4"
"1112","chr2L",13019102,13019102,1,"-","FBtr0080428",4.69055259497121,2,13019102,3.24673157177694,1,3,3,"FBgn0032467","CG9934",26038386,97.3625270426273,15.966578,"4"
"1113","chr2L",13165573,13165573,1,"+","FBtr0080434",3.97885377986346,2,13165573,3.14245386862049,1,3,3,"FBgn0024291","Sirt1",13165573,44.0125967860222,43.761139,"4"
"1114","chr3R",8824144,8824144,1,"-","FBtr0081930",2.14197864826321,2,8824144,1.23009228562021,1,3,3,"FBgn0037637","IscU",8824136,18.0171090662479,204.361099,"4"
"1115","chr3R",10407294,10407294,1,"-","FBtr0082260",2.67023849281827,2,10407294,1.44014620719805,1,3,3,"FBgn0037814","CG6325",10407294,44.5386439561844,18.876597,"4"
"1116","chr3R",19903245,19903245,1,"-","FBtr0083855",3.4782821596239,2,19903245,1.78286221763993,1,3,3,"FBgn0038745","ClpX",19903255,55.9363278150558,32.9274795,"4"
"1117","chr3R",24051688,24051688,1,"+","FBtr0084537",4.64145342086127,3,24051688,2.62816766281008,1,3,3,"FBgn0026576","Pisd",48103376,61.722846031189,57.494815,"4"
"1118","chr3R",25247468,25247468,1,"-","FBtr0084868",19.2557733419231,6,25247468,7.97935863284776,13,15,3,"FBgn0039300","RpS27",50494936,336.976924657822,113.665282,"4"
"1119","chr2L",21682084,21682084,1,"-","FBtr0085911",4.01698690848339,2,21682084,2.78689462286317,1,3,3,"FBgn0000559","eEF2",65046324,1295.39068749547,4247.7298995,"4"
"1120","chr2R",18426452,18426452,1,"+","FBtr0086691",7.79440441889674,2,18426452,4.27474060959339,1,3,3,"FBgn0034346","PIG-O",18426452,82.7208872437477,30.5080655,"4"
"1121","chr2R",18140781,18140781,1,"+","FBtr0086738",96.0143565028035,7,18140781,78.5632796593031,3,5,3,"FBgn0265297","pAbp",18140781,1395.51497974992,1285.4208615,"4"
"1122","chr2R",18180169,18180169,1,"-","FBtr0086772",1.9075304793558,2,18180169,1.05420534670591,1,3,3,"FBgn0034313","CG5726",18180146,27.1352560222149,31.297423,"4"
"1123","chr2R",17665766,17665766,1,"+","FBtr0086836",2.36385826626896,2,17665766,1.19161094964998,1,3,3,"FBgn0034258","eIF3c",35331532,69.4382026791573,495.181364,"4"
"1124","chr2R",12168736,12168736,1,"+","FBtr0087986",2.84995984856162,2,12168736,1.97141123910488,1,3,3,"FBgn0023167","SmD3",12168736,38.2260799407959,230.1516055,"4"
"1125","chr2R",11616049,11616049,1,"-","FBtr0088091",7.11685812473945,3,11616049,2.90973144611974,1,3,3,"FBgn0033636","tou",23232096,109.856145858765,31.070173,"4"
"1126","chr2R",11150037,11150037,1,"-","FBtr0088205",2.65023615292824,2,11150037,1.68484767441824,1,3,3,"FBgn0033581","CG12391",11150037,32.8779361248016,49.839331,"4"
"1127","chr2R",10075629,10075629,1,"-","FBtr0088428",2.22091313025203,2,10075629,1.41435265039299,1,3,3,"FBgn0033482","CG1371",10075636,47.7826007008553,98.9228115,"4"
"1128","chr3L",19687350,19687350,1,"-","FBtr0089597",3.56282518077108,2,19687350,2.30598425743446,1,3,3,"FBgn0036900","CG8765",59062050,110.206841647625,53.07976,"4"
"1129","chrX",1899520,1899520,1,"-","FBtr0089988",4.43818344716265,2,1899520,2.77453305777616,1,3,3,"FBgn0000117","arm",7598116,136.947562932968,3.186377,"4"
"1130","chrX",7704964,7704964,1,"-","FBtr0112946",5.79155044190474,2,7704964,3.89496229449597,1,3,3,"FBgn0029504","CHES-1-like",7704964,42.3029436767101,13.9874035,"4"
"1131","chr3L",25115857,25115857,1,"-","FBtr0113739",3.85596766783241,2,25115857,2.70316872293051,1,3,3,"FBgn0040020","MED21",50231714,110.601377815008,42.0829715,"4"
"1132","chr3L",19294770,19294770,1,"+","FBtr0290284",3.40370789551262,2,19294770,2.01527348172172,1,3,3,"FBgn0028380","fal",38589540,73.3835530281067,47.4931895,"4"
"1133","chr3L",11120777,11120777,1,"-","FBtr0300783",2.27299918956691,2,11120777,1.4621583136388,1,3,3,"FBgn0036134","FoxK",55603885,175.129807442427,59.2982955,"4"
"1134","chrX",2050120,2050120,1,"-","FBtr0303043",3.02554035167258,2,2050120,1.58171932847831,1,3,3,"FBgn0025631","moody",4100240,41.2070133686066,2.8366955,"4"
"1135","chr2R",24186748,24186748,1,"+","FBtr0303783",2.44833128173863,2,24186748,1.26445575286081,1,3,3,"FBgn0266083","ocm",24186746,39.5850347876549,14.696698,"4"
"1136","chrX",246000,246000,1,"+","FBtr0070063",2.42169018131959,2,246000,1.47678456045071,1,4,4,"FBgn0040372","G9a",492000,69.6135491132736,15.3254975,"4"
"1137","chrX",656002,656002,1,"-","FBtr0070151",3.24766548337143,2,656002,2.05219178975584,1,4,4,"FBgn0025639","Hmt4-20",656002,54.7088858783245,30.5071645,"4"
"1138","chrX",2270716,2270716,1,"-","FBtr0070412",4.77983961142236,2,2270716,2.84234429945306,1,4,4,"FBgn0023528","CG2924",6812148,137.95582151413,21.1503395,"4"
"1139","chrX",8092110,8092110,1,"-","FBtr0071113",11.5496338585096,3,8092110,7.84566759982679,5,8,4,"FBgn0029996","UbcE2H",16184220,158.427814424038,7.9499305,"4"
"1140","chrX",9553656,9553656,1,"-","FBtr0071372",30.2722513753189,3,9553656,23.3678834730566,1,4,4,"FBgn0028327","l(1)G0320",19107312,690.787364900112,67.538215,"4"
"1141","chr2R",21057788,21057788,1,"+","FBtr0071532",2.48392555236571,2,21057788,1.53491406100614,1,4,4,"FBgn0034577","cpa",21057788,38.6644529104233,212.6041665,"4"
"1142","chr3L",3127710,3127710,1,"-","FBtr0073118",6.78298284760008,2,3127710,4.27474060959339,1,4,4,"FBgn0026189","promL",12510840,331.760286092758,80.4100535,"4"
"1143","chr3L",4138996,4138996,1,"-","FBtr0073263",3.18072604940472,2,4138996,1.9238851260681,1,4,4,"FBgn0004574","Rop",8277992,71.0163435339928,163.8976795,"4"
"1144","chr3L",4364089,4364089,1,"-","FBtr0073339",29.7151537744137,4,4364089,23.0659440812941,1,4,4,"FBgn0035533","Cip4",43640890,3708.5434691906,33.365319,"4"
"1145","chrX",11090386,11090386,1,"+","FBtr0073428",3.69385920858008,2,11090386,2.58415592978637,1,4,4,"FBgn0030263","CG2076",11090381,40.1110829114914,943.7304565,"4"
"1146","chrX",11125246,11125246,1,"+","FBtr0073436",4.20637303771372,2,11125246,3.3912577173118,1,4,4,"FBgn0028686","Rpt3",22250492,91.7513618469238,186.5097315,"4"
"1147","chrX",11806317,11806317,1,"-","FBtr0073609",9.69883453357238,3,11806317,4.93231688929434,1,4,4,"FBgn0001218","Hsc70-3",23612636,321.239356398582,255.9132565,"4"
"1148","chrX",14226291,14226291,1,"+","FBtr0073902",2.30939039463166,2,14226291,1.17612675390553,1,4,4,"FBgn0030552","mRpL38",14226286,23.7159513831139,69.039202,"4"
"1149","chrX",19193566,19193566,1,"+","FBtr0074671",2.96662226224208,2,19193566,2.05888533681508,1,4,4,"FBgn0030996","CG14194",38387132,65.229826271534,51.913803,"4"
"1150","chr3L",19086419,19086419,1,"-","FBtr0075035",10.4472485417734,2,19086419,5.26156988631714,1,4,4,"FBgn0036844","Mkp3",57259257,263.418019026518,35.328597,"4"
"1151","chr3L",8675764,8675764,1,"+","FBtr0076569",13.2476905835729,2,8675764,10.838412048266,1,4,4,"FBgn0001168","h",17351724,417.725143641233,234.064454,"4"
"1152","chr3L",8110409,8110409,1,"+","FBtr0076684",2.32801416606878,2,8110409,1.30989491780181,1,4,4,"FBgn0027549","Nulp1",24331113,121.122317254543,75.905895,"4"
"1153","chr3L",7911912,7911912,1,"-","FBtr0076771",1.76058923516428,2,7911912,0.928434710933986,1,4,4,"FBgn0003041","pbl",15823834,40.9439894556999,5.489803,"4"
"1154","chr2L",1129323,1129323,1,"+","FBtr0077956",6.67605895614679,2,1129323,3.42932738436985,1,4,4,"FBgn0031304","TBC1D23",1129320,82.1510044634342,92.070831,"4"
"1155","chr3L",20376251,20376251,1,"+","FBtr0078185",2.2523144185245,2,20376251,1.2910132733033,1,4,4,"FBgn0036980","RhoBTB",40752502,63.3009857535362,61.84029,"4"
"1156","chr3R",5624479,5624479,1,"+","FBtr0078705",3.98022650973808,2,5624479,3.03121501837852,1,4,4,"FBgn0037351","RpL13A",11248958,101.877764582634,4318.450155,"4"
"1157","chr2L",5071006,5071006,1,"+","FBtr0079016",2.37248988226065,2,5071006,1.30235093061015,1,4,4,"FBgn0261608","RpL37A",15213018,44.9770163297653,1549.139023,"4"
"1158","chr2L",11004149,11004149,1,"-","FBtr0080163",10.5802808144357,4,11004149,6.37347594804854,2,5,4,"FBgn0015756","RpL9",33012447,288.668280601501,2745.052691,"4"
"1159","chr2L",18617259,18617259,1,"+","FBtr0081073",31.167909262625,2,18617259,27.4837117290157,1,4,4,"FBgn0032694","MESR3",74469004,1747.70341813564,185.162405,"4"
"1160","chr3R",11619903,11619903,1,"-","FBtr0082452",57.8331391870588,5,11619903,45.6878918349074,5,8,4,"FBgn0051363","Jupiter",46479612,2968.30764353275,687.7065705,"4"
"1161","chr3R",12444054,12444054,1,"+","FBtr0082630",10.9882000531669,3,12444054,6.61316366779909,3,6,4,"FBgn0086687","Desat1",12444054,102.447649180889,215.2502685,"4"
"1162","chr3R",17805206,17805206,1,"-","FBtr0083526",1.93425934340306,2,17805206,1.01408899452847,1,4,4,"FBgn0038549","CG17802",17805206,41.4261992573738,25.18551,"4"
"1163","chr3R",18659276,18659276,1,"-","FBtr0083691",2.22621753959176,2,18659276,1.18000281902331,1,4,4,"FBgn0051224","CG31224",55977915,123.884061098099,4.1157225,"4"
"1164","chr3R",22580781,22580781,1,"+","FBtr0084265",1.71923178914936,2,22580781,0.874358088302863,1,4,4,"FBgn0028837","CSN6",22580781,27.3544426560402,73.334549,"4"
